"index","trait","values","flag","transf","transf_val"
18,"Rb85",1.98955395763175,"Normal","log","2"
18,"Rb85",3.3996180125375,"Normal","log","2"
18,"Rb85",2.57770830516626,"Normal","log","2"
18,"Rb85",2.73961158542486,"Normal","log","2"
18,"Rb85",2.64873883521317,"Normal","log","2"
18,"Rb85",2.33191200229727,"Normal","log","2"
18,"Rb85",2.76994782212551,"Normal","log","2"
18,"Rb85",2.42929696841156,"Normal","log","2"
18,"Rb85",4.31452158573907,"Normal","log","2"
18,"Rb85",3.60987781055516,"Normal","log","2"
18,"Rb85",2.60387113418236,"Normal","log","2"
18,"Rb85",3.45691411869449,"Normal","log","2"
18,"Rb85",2.62328646457466,"Normal","log","2"
18,"Rb85",3.45419947105296,"Normal","log","2"
18,"Rb85",3.93551787215754,"Normal","log","2"
18,"Rb85",3.34215006567318,"Normal","log","2"
18,"Rb85",2.3406241517683,"Normal","log","2"
18,"Rb85",3.10770171192362,"Normal","log","2"
18,"Rb85",2.56943320800592,"Normal","log","2"
18,"Rb85",2.21486926961248,"Normal","log","2"
18,"Rb85",2.6411968768365,"Normal","log","2"
18,"Rb85",2.28436218475853,"Normal","log","2"
18,"Rb85",2.57751989399438,"Normal","log","2"
18,"Rb85",2.2155519230435,"Normal","log","2"
18,"Rb85",3.15474843878605,"Normal","log","2"
18,"Rb85",1.45061852320644,"Normal","log","2"
18,"Rb85",3.23018462595951,"Normal","log","2"
18,"Rb85",3.39170032709464,"Normal","log","2"
18,"Rb85",1.61016521112834,"Normal","log","2"
18,"Rb85",2.03763771736369,"Normal","log","2"
18,"Rb85",3.16539307903024,"Normal","log","2"
18,"Rb85",3.22068988251407,"Normal","log","2"
18,"Rb85",2.4602114297738,"Normal","log","2"
18,"Rb85",2.92252924230065,"Normal","log","2"
18,"Rb85",2.25578034778414,"Normal","log","2"
18,"Rb85",1.65945160654308,"Normal","log","2"
18,"Rb85",2.13978620878187,"Normal","log","2"
18,"Rb85",1.85921603136842,"Normal","log","2"
18,"Rb85",2.45087894732533,"Normal","log","2"
18,"Rb85",2.56193468314382,"Normal","log","2"
18,"Rb85",3.00205670187138,"Normal","log","2"
18,"Rb85",2.24500030958712,"Normal","log","2"
18,"Rb85",2.84838965947533,"Normal","log","2"
18,"Rb85",2.90678430084715,"Normal","log","2"
18,"Rb85",3.35337528088987,"Normal","log","2"
18,"Rb85",1.88169827854944,"Normal","log","2"
18,"Rb85",2.85815973416946,"Normal","log","2"
18,"Rb85",2.42073472622762,"Normal","log","2"
18,"Rb85",1.28762069831096,"Normal","log","2"
18,"Rb85",2.79888478784664,"Normal","log","2"
19,"Sr88",7.347058731,"Normal","",NA
19,"Sr88",6.890243221,"Normal","",NA
19,"Sr88",9.025915346,"Normal","",NA
19,"Sr88",15.29235971,"Normal","",NA
19,"Sr88",13.9014494,"Normal","",NA
19,"Sr88",9.235654215,"Normal","",NA
19,"Sr88",16.43709906,"Normal","",NA
19,"Sr88",10.25063718,"Normal","",NA
19,"Sr88",11.9280278,"Normal","",NA
19,"Sr88",14.77405589,"Normal","",NA
19,"Sr88",13.34619615,"Normal","",NA
19,"Sr88",9.374657753,"Normal","",NA
19,"Sr88",11.51118709,"Normal","",NA
19,"Sr88",15.81428338,"Normal","",NA
19,"Sr88",19.01675512,"Normal","",NA
19,"Sr88",10.43781134,"Normal","",NA
19,"Sr88",15.56261469,"Normal","",NA
19,"Sr88",17.48149273,"Normal","",NA
19,"Sr88",9.568743888,"Normal","",NA
19,"Sr88",13.73595533,"Normal","",NA
19,"Sr88",13.4759998,"Normal","",NA
19,"Sr88",19.11650972,"Normal","",NA
19,"Sr88",13.73379205,"Normal","",NA
19,"Sr88",16.36109113,"Normal","",NA
19,"Sr88",13.45122998,"Normal","",NA
19,"Sr88",16.78103301,"Normal","",NA
19,"Sr88",11.5713413,"Normal","",NA
19,"Sr88",14.00987142,"Normal","",NA
19,"Sr88",10.08586291,"Normal","",NA
19,"Sr88",14.56029054,"Normal","",NA
19,"Sr88",17.73307554,"Normal","",NA
19,"Sr88",19.38692989,"Normal","",NA
19,"Sr88",12.20907702,"Normal","",NA
19,"Sr88",13.25017832,"Normal","",NA
19,"Sr88",13.79224018,"Normal","",NA
19,"Sr88",11.24212369,"Normal","",NA
19,"Sr88",10.43605645,"Normal","",NA
19,"Sr88",5.004144578,"Normal","",NA
19,"Sr88",6.449206712,"Normal","",NA
19,"Sr88",10.12162701,"Normal","",NA
19,"Sr88",12.45235588,"Normal","",NA
19,"Sr88",21.4714428,"Normal","",NA
19,"Sr88",15.28696347,"Normal","",NA
19,"Sr88",10.45231139,"Normal","",NA
19,"Sr88",10.8013947,"Normal","",NA
19,"Sr88",13.75573915,"Normal","",NA
19,"Sr88",6.764371762,"Normal","",NA
19,"Sr88",7.110578281,"Normal","",NA
19,"Sr88",18.13984314,"Normal","",NA
19,"Sr88",17.04002865,"Normal","",NA
19,"Sr88",7.211987686,"Normal","",NA
19,"Sr88",9.518766242,"Normal","",NA
19,"Sr88",17.94806471,"Normal","",NA
19,"Sr88",11.82323029,"Normal","",NA
19,"Sr88",16.38954582,"Normal","",NA
19,"Sr88",13.48691541,"Normal","",NA
19,"Sr88",9.373907616,"Normal","",NA
19,"Sr88",6.590580309,"Normal","",NA
19,"Sr88",13.67328179,"Normal","",NA
19,"Sr88",9.478125597,"Normal","",NA
19,"Sr88",2.640039577,"Normal","",NA
19,"Sr88",12.8736716,"Normal","",NA
19,"Sr88",13.67714366,"Normal","",NA
19,"Sr88",2.978123229,"Normal","",NA
19,"Sr88",14.11950364,"Normal","",NA
19,"Sr88",13.30101197,"Normal","",NA
19,"Sr88",13.31548999,"Normal","",NA
19,"Sr88",12.15231474,"Normal","",NA
19,"Sr88",18.05804057,"Normal","",NA
19,"Sr88",16.06917228,"Normal","",NA
19,"Sr88",11.52803182,"Normal","",NA
19,"Sr88",15.7275064,"Normal","",NA
19,"Sr88",8.957080203,"Normal","",NA
19,"Sr88",5.28272484,"Normal","",NA
19,"Sr88",11.44552781,"Normal","",NA
19,"Sr88",10.92483052,"Normal","",NA
19,"Sr88",13.34411258,"Normal","",NA
19,"Sr88",15.57798497,"Normal","",NA
19,"Sr88",11.53918349,"Normal","",NA
19,"Sr88",4.30001283,"Normal","",NA
19,"Sr88",9.993613778,"Normal","",NA
19,"Sr88",7.331699435,"Normal","",NA
19,"Sr88",12.32807306,"Normal","",NA
19,"Sr88",5.494436737,"Normal","",NA
19,"Sr88",8.920459205,"Normal","",NA
19,"Sr88",9.301828795,"Normal","",NA
19,"Sr88",11.14379559,"Normal","",NA
19,"Sr88",9.051940476,"Normal","",NA
19,"Sr88",12.45262956,"Normal","",NA
19,"Sr88",18.71635494,"Normal","",NA
19,"Sr88",12.77926417,"Normal","",NA
19,"Sr88",9.066954226,"Normal","",NA
19,"Sr88",8.416099432,"Normal","",NA
19,"Sr88",16.32878581,"Normal","",NA
19,"Sr88",4.395437198,"Normal","",NA
19,"Sr88",9.005943412,"Normal","",NA
19,"Sr88",14.34848588,"Normal","",NA
19,"Sr88",7.180662491,"Normal","",NA
19,"Sr88",14.82956627,"Normal","",NA
19,"Sr88",10.75692957,"Normal","",NA
19,"Sr88",17.354816,"Normal","",NA
19,"Sr88",16.90090566,"Normal","",NA
19,"Sr88",15.62073823,"Normal","",NA
19,"Sr88",13.479675405,"Normal","",NA
19,"Sr88",9.977527881,"Normal","",NA
19,"Sr88",15.19642728,"Normal","",NA
19,"Sr88",14.87399054,"Normal","",NA
19,"Sr88",5.55976749,"Normal","",NA
19,"Sr88",14.64997718,"Normal","",NA
19,"Sr88",16.97888846,"Normal","",NA
19,"Sr88",6.787757034,"Normal","",NA
19,"Sr88",10.51246693,"Normal","",NA
19,"Sr88",12.3421433,"Normal","",NA
19,"Sr88",4.927266442,"Normal","",NA
19,"Sr88",8.925453264,"Normal","",NA
19,"Sr88",7.421166805,"Normal","",NA
19,"Sr88",10.12477515,"Normal","",NA
19,"Sr88",10.66952631,"Normal","",NA
19,"Sr88",10.87059689,"Normal","",NA
19,"Sr88",7.880487289,"Normal","",NA
19,"Sr88",9.544939328,"Normal","",NA
19,"Sr88",8.65470714,"Normal","",NA
19,"Sr88",6.340137588,"Normal","",NA
19,"Sr88",10.71085415,"Normal","",NA
19,"Sr88",16.21645857,"Normal","",NA
19,"Sr88",6.26594607,"Normal","",NA
19,"Sr88",5.388771371,"Normal","",NA
19,"Sr88",10.00099887,"Normal","",NA
19,"Sr88",6.682144311,"Normal","",NA
19,"Sr88",9.142676193,"Normal","",NA
19,"Sr88",9.822502161,"Normal","",NA
19,"Sr88",6.588919019,"Normal","",NA
19,"Sr88",7.882371504,"Normal","",NA
19,"Sr88",7.61338892,"Normal","",NA
19,"Sr88",7.611115345,"Normal","",NA
19,"Sr88",8.935187929,"Normal","",NA
19,"Sr88",7.023649647,"Normal","",NA
19,"Sr88",6.624474514,"Normal","",NA
19,"Sr88",12.74242382,"Normal","",NA
19,"Sr88",10.17024705,"Normal","",NA
19,"Sr88",9.388925334,"Normal","",NA
19,"Sr88",8.115857295,"Normal","",NA
19,"Sr88",5.628233157,"Normal","",NA
19,"Sr88",9.342196138,"Normal","",NA
19,"Sr88",4.34709773,"Normal","",NA
19,"Sr88",4.500437026,"Normal","",NA
19,"Sr88",6.353266409,"Normal","",NA
19,"Sr88",12.3191123,"Normal","",NA
19,"Sr88",8.449430596,"Normal","",NA
19,"Sr88",8.684672042,"Normal","",NA
19,"Sr88",4.869555765,"Normal","",NA
19,"Sr88",6.270497338,"Normal","",NA
19,"Sr88",12.26789549,"Normal","",NA
19,"Sr88",11.3647781,"Normal","",NA
19,"Sr88",9.483733236,"Normal","",NA
19,"Sr88",14.0581919,"Normal","",NA
19,"Sr88",8.723524892,"Normal","",NA
19,"Sr88",12.33096255,"Normal","",NA
19,"Sr88",7.203125101,"Normal","",NA
19,"Sr88",8.105234537,"Normal","",NA
19,"Sr88",17.14634506,"Normal","",NA
19,"Sr88",9.375570258,"Normal","",NA
19,"Sr88",11.1981963,"Normal","",NA
19,"Sr88",7.360430698,"Normal","",NA
19,"Sr88",10.74811477,"Normal","",NA
19,"Sr88",10.80098227,"Normal","",NA
19,"Sr88",11.29241894,"Normal","",NA
19,"Sr88",14.6168029,"Normal","",NA
19,"Sr88",8.717794227,"Normal","",NA
19,"Sr88",14.30683192,"Normal","",NA
19,"Sr88",9.754131827,"Normal","",NA
19,"Sr88",14.89417824,"Normal","",NA
19,"Sr88",8.789530982,"Normal","",NA
19,"Sr88",9.720086933,"Normal","",NA
19,"Sr88",10.48488228,"Normal","",NA
19,"Sr88",3.271488066,"Normal","",NA
19,"Sr88",5.613201712,"Normal","",NA
19,"Sr88",16.53063413,"Normal","",NA
19,"Sr88",13.48784023,"Normal","",NA
19,"Sr88",9.455462366,"Normal","",NA
19,"Sr88",9.113127726,"Normal","",NA
19,"Sr88",3.903578876,"Normal","",NA
19,"Sr88",5.098450665,"Normal","",NA
19,"Sr88",18.12301887,"Normal","",NA
19,"Sr88",16.16446875,"Normal","",NA
19,"Sr88",22.84632369,"Normal","",NA
19,"Sr88",14.45657899,"Normal","",NA
19,"Sr88",12.3761953,"Normal","",NA
19,"Sr88",20.1365158,"Normal","",NA
19,"Sr88",11.6019482,"Normal","",NA
19,"Sr88",14.75053397,"Normal","",NA
19,"Sr88",10.47547874,"Normal","",NA
19,"Sr88",14.59243831,"Normal","",NA
19,"Sr88",6.132379791,"Normal","",NA
19,"Sr88",5.910303231,"Normal","",NA
19,"Sr88",18.72480335,"Normal","",NA
19,"Sr88",15.04147811,"Normal","",NA
19,"Sr88",11.31233664,"Normal","",NA
19,"Sr88",6.949233861,"Normal","",NA
19,"Sr88",7.648692133,"Normal","",NA
19,"Sr88",13.35312366,"Normal","",NA
19,"Sr88",12.37905803,"Normal","",NA
19,"Sr88",14.30508792,"Normal","",NA
19,"Sr88",16.5941013,"Normal","",NA
19,"Sr88",16.86960164,"Normal","",NA
19,"Sr88",9.355240638,"Normal","",NA
19,"Sr88",12.1102662,"Normal","",NA
19,"Sr88",14.87384545,"Normal","",NA
19,"Sr88",16.96328076,"Normal","",NA
19,"Sr88",8.445890154,"Normal","",NA
19,"Sr88",10.23314648,"Normal","",NA
19,"Sr88",4.687716222,"Normal","",NA
19,"Sr88",16.47327348,"Normal","",NA
19,"Sr88",16.95459735,"Normal","",NA
19,"Sr88",8.852954942,"Normal","",NA
19,"Sr88",11.21918946,"Normal","",NA
19,"Sr88",16.1145954,"Normal","",NA
20,"Mo98",0.101190184,"Skewed","",NA
20,"Mo98",0.14549922,"Skewed","",NA
20,"Mo98",0.161181941,"Skewed","",NA
20,"Mo98",0.16304633,"Skewed","",NA
20,"Mo98",0.184343717,"Skewed","",NA
20,"Mo98",0.139915224,"Skewed","",NA
20,"Mo98",0.131712144,"Skewed","",NA
20,"Mo98",0.125924007,"Skewed","",NA
20,"Mo98",0.382809636,"Skewed","",NA
20,"Mo98",0.147265726,"Skewed","",NA
20,"Mo98",0.181829203,"Skewed","",NA
20,"Mo98",0.127457242,"Skewed","",NA
20,"Mo98",0.12166126,"Skewed","",NA
20,"Mo98",0.177814959,"Skewed","",NA
20,"Mo98",0.16321042,"Skewed","",NA
20,"Mo98",0.118356568,"Skewed","",NA
20,"Mo98",0.167618626,"Skewed","",NA
20,"Mo98",0.155897781,"Skewed","",NA
20,"Mo98",0.130853423,"Skewed","",NA
20,"Mo98",0.210569898,"Skewed","",NA
20,"Mo98",0.231671074,"Skewed","",NA
20,"Mo98",0.208706954,"Skewed","",NA
20,"Mo98",0.149589199,"Skewed","",NA
20,"Mo98",0.145293964,"Skewed","",NA
20,"Mo98",0.187558164,"Skewed","",NA
20,"Mo98",0.269851251,"Skewed","",NA
20,"Mo98",0.174014438,"Skewed","",NA
20,"Mo98",0.20401747,"Skewed","",NA
20,"Mo98",0.165481033,"Skewed","",NA
20,"Mo98",0.199575145,"Skewed","",NA
20,"Mo98",0.194577639,"Skewed","",NA
20,"Mo98",0.186600126,"Skewed","",NA
20,"Mo98",0.143394633,"Skewed","",NA
20,"Mo98",0.174108498,"Skewed","",NA
20,"Mo98",0.170726824,"Skewed","",NA
20,"Mo98",0.173763265,"Skewed","",NA
20,"Mo98",0.221706994,"Skewed","",NA
20,"Mo98",0.210983442,"Skewed","",NA
20,"Mo98",0.214678124,"Skewed","",NA
20,"Mo98",0.145784916,"Skewed","",NA
20,"Mo98",0.148436299,"Skewed","",NA
20,"Mo98",0.198236827,"Skewed","",NA
20,"Mo98",0.164917359,"Skewed","",NA
20,"Mo98",0.172021389,"Skewed","",NA
20,"Mo98",0.318121057,"Skewed","",NA
20,"Mo98",0.170647622,"Skewed","",NA
20,"Mo98",0.207630262,"Skewed","",NA
20,"Mo98",0.151114975,"Skewed","",NA
20,"Mo98",0.197904113,"Skewed","",NA
20,"Mo98",0.161815894,"Skewed","",NA
20,"Mo98",0.160319788,"Skewed","",NA
20,"Mo98",0.229534198,"Skewed","",NA
20,"Mo98",0.194628984,"Skewed","",NA
20,"Mo98",0.184302391,"Skewed","",NA
20,"Mo98",0.12090044,"Skewed","",NA
20,"Mo98",0.167257297,"Skewed","",NA
20,"Mo98",0.249485066,"Skewed","",NA
20,"Mo98",0.250290118,"Skewed","",NA
20,"Mo98",0.154078548,"Skewed","",NA
20,"Mo98",0.260437005,"Skewed","",NA
20,"Mo98",0.026555002,"Skewed","",NA
20,"Mo98",0.197264335,"Skewed","",NA
20,"Mo98",0.176503821,"Skewed","",NA
20,"Mo98",0.214555786,"Skewed","",NA
20,"Mo98",0.151852597,"Skewed","",NA
20,"Mo98",0.143055176,"Skewed","",NA
20,"Mo98",0.125481815,"Skewed","",NA
20,"Mo98",0.124591839,"Skewed","",NA
20,"Mo98",0.10757099,"Skewed","",NA
20,"Mo98",0.24168586,"Skewed","",NA
20,"Mo98",0.091040181,"Skewed","",NA
20,"Mo98",0.126804827,"Skewed","",NA
20,"Mo98",0.212234828,"Skewed","",NA
20,"Mo98",0.167967594,"Skewed","",NA
20,"Mo98",0.152259114,"Skewed","",NA
20,"Mo98",0.13589455,"Skewed","",NA
20,"Mo98",0.181029043,"Skewed","",NA
20,"Mo98",0.197620784,"Skewed","",NA
20,"Mo98",0.092059871,"Skewed","",NA
20,"Mo98",0.156636783,"Skewed","",NA
20,"Mo98",0.141647536,"Skewed","",NA
20,"Mo98",0.202069325,"Skewed","",NA
20,"Mo98",0.200777256,"Skewed","",NA
20,"Mo98",0.141195428,"Skewed","",NA
20,"Mo98",0.099540033,"Skewed","",NA
20,"Mo98",0.218114374,"Skewed","",NA
20,"Mo98",0.156003392,"Skewed","",NA
20,"Mo98",0.166234923,"Skewed","",NA
20,"Mo98",0.161509289,"Skewed","",NA
20,"Mo98",0.17843758,"Skewed","",NA
20,"Mo98",0.119256788,"Skewed","",NA
20,"Mo98",0.116083832,"Skewed","",NA
20,"Mo98",0.136676181,"Skewed","",NA
20,"Mo98",0.136535516,"Skewed","",NA
20,"Mo98",0.162530145,"Skewed","",NA
20,"Mo98",0.10986015,"Skewed","",NA
20,"Mo98",0.140956327,"Skewed","",NA
20,"Mo98",0.149512021,"Skewed","",NA
20,"Mo98",0.122614373,"Skewed","",NA
20,"Mo98",0.148455578,"Skewed","",NA
20,"Mo98",0.097913349,"Skewed","",NA
20,"Mo98",0.151985455,"Skewed","",NA
20,"Mo98",0.17913264,"Skewed","",NA
20,"Mo98",0.1184919555,"Skewed","",NA
20,"Mo98",0.14009893,"Skewed","",NA
20,"Mo98",0.177650084,"Skewed","",NA
20,"Mo98",0.183001243,"Skewed","",NA
20,"Mo98",0.179953147,"Skewed","",NA
20,"Mo98",0.144738887,"Skewed","",NA
20,"Mo98",0.134123506,"Skewed","",NA
20,"Mo98",0.153447975,"Skewed","",NA
20,"Mo98",0.140577403,"Skewed","",NA
20,"Mo98",0.115713074,"Skewed","",NA
20,"Mo98",0.167976211,"Skewed","",NA
20,"Mo98",0.13998989,"Skewed","",NA
20,"Mo98",0.180140814,"Skewed","",NA
20,"Mo98",0.145492006,"Skewed","",NA
20,"Mo98",0.086161909,"Skewed","",NA
20,"Mo98",0.132835919,"Skewed","",NA
20,"Mo98",0.114189324,"Skewed","",NA
20,"Mo98",0.099116819,"Skewed","",NA
20,"Mo98",0.12463023,"Skewed","",NA
20,"Mo98",0.126470286,"Skewed","",NA
20,"Mo98",0.100114399,"Skewed","",NA
20,"Mo98",0.144741143,"Skewed","",NA
20,"Mo98",0.115403609,"Skewed","",NA
20,"Mo98",0.150258408,"Skewed","",NA
20,"Mo98",0.232433806,"Skewed","",NA
20,"Mo98",0.179896323,"Skewed","",NA
20,"Mo98",0.161012043,"Skewed","",NA
20,"Mo98",0.117887416,"Skewed","",NA
20,"Mo98",0.145992408,"Skewed","",NA
20,"Mo98",0.11670031,"Skewed","",NA
20,"Mo98",0.11132779,"Skewed","",NA
20,"Mo98",0.207880466,"Skewed","",NA
20,"Mo98",0.115279508,"Skewed","",NA
20,"Mo98",0.18460573,"Skewed","",NA
20,"Mo98",0.117674285,"Skewed","",NA
20,"Mo98",0.159557564,"Skewed","",NA
20,"Mo98",0.160240312,"Skewed","",NA
20,"Mo98",0.17926522,"Skewed","",NA
20,"Mo98",0.133530204,"Skewed","",NA
20,"Mo98",0.109779126,"Skewed","",NA
20,"Mo98",0.139446762,"Skewed","",NA
20,"Mo98",0.143025609,"Skewed","",NA
20,"Mo98",0.197769452,"Skewed","",NA
20,"Mo98",0.144747716,"Skewed","",NA
20,"Mo98",0.193680307,"Skewed","",NA
20,"Mo98",0.122107817,"Skewed","",NA
20,"Mo98",0.141688598,"Skewed","",NA
20,"Mo98",0.180542649,"Skewed","",NA
20,"Mo98",0.174873465,"Skewed","",NA
20,"Mo98",0.120650369,"Skewed","",NA
20,"Mo98",0.149254059,"Skewed","",NA
20,"Mo98",0.11769532,"Skewed","",NA
20,"Mo98",0.155328111,"Skewed","",NA
20,"Mo98",0.231076751,"Skewed","",NA
20,"Mo98",0.224989364,"Skewed","",NA
20,"Mo98",0.127429018,"Skewed","",NA
20,"Mo98",0.146208392,"Skewed","",NA
20,"Mo98",0.134998704,"Skewed","",NA
20,"Mo98",0.137830509,"Skewed","",NA
20,"Mo98",0.193355515,"Skewed","",NA
20,"Mo98",0.152798075,"Skewed","",NA
20,"Mo98",0.127884911,"Skewed","",NA
20,"Mo98",0.106484126,"Skewed","",NA
20,"Mo98",0.073602915,"Skewed","",NA
20,"Mo98",0.126424037,"Skewed","",NA
20,"Mo98",0.121616386,"Skewed","",NA
20,"Mo98",0.145370332,"Skewed","",NA
20,"Mo98",0.155489871,"Skewed","",NA
20,"Mo98",0.110131697,"Skewed","",NA
20,"Mo98",0.102301609,"Skewed","",NA
20,"Mo98",0.120657891,"Skewed","",NA
20,"Mo98",0.164443042,"Skewed","",NA
20,"Mo98",0.134511952,"Skewed","",NA
20,"Mo98",0.135801972,"Skewed","",NA
20,"Mo98",0.10475511,"Skewed","",NA
20,"Mo98",0.161462629,"Skewed","",NA
20,"Mo98",0.14955844,"Skewed","",NA
20,"Mo98",0.121080895,"Skewed","",NA
20,"Mo98",0.147538477,"Skewed","",NA
20,"Mo98",0.163523556,"Skewed","",NA
20,"Mo98",0.1426273,"Skewed","",NA
20,"Mo98",0.143330842,"Skewed","",NA
20,"Mo98",0.1257741,"Skewed","",NA
20,"Mo98",0.116375734,"Skewed","",NA
20,"Mo98",0.127984085,"Skewed","",NA
20,"Mo98",0.164233644,"Skewed","",NA
20,"Mo98",0.153764979,"Skewed","",NA
20,"Mo98",0.170588145,"Skewed","",NA
20,"Mo98",0.177665395,"Skewed","",NA
20,"Mo98",0.291392622,"Skewed","",NA
20,"Mo98",0.195313364,"Skewed","",NA
20,"Mo98",0.263772886,"Skewed","",NA
20,"Mo98",0.150670495,"Skewed","",NA
20,"Mo98",0.225245967,"Skewed","",NA
20,"Mo98",0.104918464,"Skewed","",NA
20,"Mo98",0.160061528,"Skewed","",NA
20,"Mo98",0.273380785,"Skewed","",NA
20,"Mo98",0.223217072,"Skewed","",NA
20,"Mo98",0.159890152,"Skewed","",NA
20,"Mo98",0.243200224,"Skewed","",NA
20,"Mo98",0.228089958,"Skewed","",NA
20,"Mo98",0.260532119,"Skewed","",NA
20,"Mo98",0.112555246,"Skewed","",NA
20,"Mo98",0.193822781,"Skewed","",NA
20,"Mo98",0.131356715,"Skewed","",NA
20,"Mo98",0.202024876,"Skewed","",NA
20,"Mo98",0.150117543,"Skewed","",NA
20,"Mo98",0.2621896,"Skewed","",NA
20,"Mo98",0.241671811,"Skewed","",NA
20,"Mo98",0.151210131,"Skewed","",NA
20,"Mo98",0.104781828,"Skewed","",NA
20,"Mo98",0.174861579,"Skewed","",NA
20,"Mo98",0.13051042,"Skewed","",NA
20,"Mo98",0.143922781,"Skewed","",NA
21,"Cd111",0.00766589,"Skewed","",NA
21,"Cd111",0.021107826,"Skewed","",NA
21,"Cd111",0.006236906,"Skewed","",NA
21,"Cd111",0.006881962,"Skewed","",NA
21,"Cd111",0.008106347,"Skewed","",NA
21,"Cd111",0.004713937,"Skewed","",NA
21,"Cd111",0.215261904,"Skewed","",NA
21,"Cd111",0.004821006,"Skewed","",NA
21,"Cd111",0.015254653,"Skewed","",NA
21,"Cd111",0.012405878,"Skewed","",NA
21,"Cd111",0.003671579,"Skewed","",NA
21,"Cd111",0.002491942,"Skewed","",NA
21,"Cd111",0.004558681,"Skewed","",NA
21,"Cd111",0.006703176,"Skewed","",NA
21,"Cd111",0.007306049,"Skewed","",NA
21,"Cd111",0.007251806,"Skewed","",NA
21,"Cd111",0.005203386,"Skewed","",NA
21,"Cd111",0.004233107,"Skewed","",NA
21,"Cd111",0.006014047,"Skewed","",NA
21,"Cd111",0.006849612,"Skewed","",NA
21,"Cd111",0.004446827,"Skewed","",NA
21,"Cd111",0.022817528,"Skewed","",NA
21,"Cd111",0.006600481,"Skewed","",NA
21,"Cd111",0.005454948,"Skewed","",NA
21,"Cd111",0.014248747,"Skewed","",NA
21,"Cd111",0.030247231,"Skewed","",NA
21,"Cd111",0.002962177,"Skewed","",NA
21,"Cd111",0.00698325,"Skewed","",NA
21,"Cd111",0.00481189,"Skewed","",NA
21,"Cd111",0.012706547,"Skewed","",NA
21,"Cd111",0.025234654,"Skewed","",NA
21,"Cd111",0.015205131,"Skewed","",NA
21,"Cd111",0.010565285,"Skewed","",NA
21,"Cd111",0.008714494,"Skewed","",NA
21,"Cd111",0.009535418,"Skewed","",NA
21,"Cd111",0.005944341,"Skewed","",NA
21,"Cd111",0.006325182,"Skewed","",NA
21,"Cd111",0.005211411,"Skewed","",NA
21,"Cd111",0.004692913,"Skewed","",NA
21,"Cd111",0.006593107,"Skewed","",NA
21,"Cd111",0.007382634,"Skewed","",NA
21,"Cd111",0.005206917,"Skewed","",NA
21,"Cd111",0.010028518,"Skewed","",NA
21,"Cd111",0.048607601,"Skewed","",NA
21,"Cd111",0.0055248,"Skewed","",NA
21,"Cd111",0.002676704,"Skewed","",NA
21,"Cd111",0.008266562,"Skewed","",NA
21,"Cd111",0.001965481,"Skewed","",NA
21,"Cd111",0.012108373,"Skewed","",NA
21,"Cd111",0.012053613,"Skewed","",NA
21,"Cd111",0.003428277,"Skewed","",NA
21,"Cd111",0.004616856,"Skewed","",NA
21,"Cd111",0.003748758,"Skewed","",NA
21,"Cd111",0.00462108,"Skewed","",NA
21,"Cd111",0.015595859,"Skewed","",NA
21,"Cd111",0.006254621,"Skewed","",NA
21,"Cd111",0.002846077,"Skewed","",NA
21,"Cd111",0.002627498,"Skewed","",NA
21,"Cd111",0.027331134,"Skewed","",NA
21,"Cd111",0.006704332,"Skewed","",NA
21,"Cd111",0.00400923,"Skewed","",NA
21,"Cd111",0.010459246,"Skewed","",NA
21,"Cd111",0.101836916,"Skewed","",NA
21,"Cd111",0.006761413,"Skewed","",NA
21,"Cd111",0.002442945,"Skewed","",NA
21,"Cd111",0.005256326,"Skewed","",NA
21,"Cd111",0.005285972,"Skewed","",NA
21,"Cd111",0.009338488,"Skewed","",NA
21,"Cd111",0.008234403,"Skewed","",NA
21,"Cd111",0.005491996,"Skewed","",NA
21,"Cd111",0.005115237,"Skewed","",NA
21,"Cd111",0.003949413,"Skewed","",NA
21,"Cd111",0.003982263,"Skewed","",NA
21,"Cd111",0.01315996,"Skewed","",NA
21,"Cd111",0.009285168,"Skewed","",NA
21,"Cd111",0.006870849,"Skewed","",NA
21,"Cd111",0.006158967,"Skewed","",NA
21,"Cd111",0.005470821,"Skewed","",NA
21,"Cd111",0.005128751,"Skewed","",NA
21,"Cd111",0.00266328,"Skewed","",NA
21,"Cd111",0.006644066,"Skewed","",NA
21,"Cd111",0.002148347,"Skewed","",NA
21,"Cd111",0.002998688,"Skewed","",NA
21,"Cd111",0.014335498,"Skewed","",NA
21,"Cd111",0.004368497,"Skewed","",NA
21,"Cd111",0.00373333,"Skewed","",NA
21,"Cd111",0.004712212,"Skewed","",NA
21,"Cd111",0.005314242,"Skewed","",NA
21,"Cd111",0.003012962,"Skewed","",NA
21,"Cd111",0.009240832,"Skewed","",NA
21,"Cd111",0.00960536,"Skewed","",NA
21,"Cd111",0.00900515,"Skewed","",NA
21,"Cd111",0.01278868,"Skewed","",NA
21,"Cd111",0.009241259,"Skewed","",NA
21,"Cd111",0.004805814,"Skewed","",NA
21,"Cd111",0.008232438,"Skewed","",NA
21,"Cd111",0.015691765,"Skewed","",NA
21,"Cd111",0.004499523,"Skewed","",NA
21,"Cd111",0.007831449,"Skewed","",NA
21,"Cd111",0.005415611,"Skewed","",NA
21,"Cd111",0.004559495,"Skewed","",NA
21,"Cd111",0.012194253,"Skewed","",NA
21,"Cd111",0.008955436,"Skewed","",NA
